model,d,m,precision,tp,fp
SHUL_HUAL_KNKO,2,9,0.0,0,59
SHUL_HUAL_KNKO,3,4,0.0,0,53
SHUL_HUAL_KNKO,3,5,0.0,0,76
SHUL_HUAL_KNKO,3,6,0.0,0,60
SHUL_HUAL_KNKO,3,7,0.0,0,30
SHUL_HUAL_KNKO,3,8,0.0,0,45
SHUL_HUAL_KNKO,3,9,0.0,0,30
SHUL_HUAL_KNKO,4,4,0.0,0,74
SHUL_HUAL_KNKO,4,5,0.0,0,51
SHUL_HUAL_KNKO,4,6,0.0,0,39
SHUL_HUAL_KNKO,4,7,0.0,0,86
SHUL_HUAL_KNKO,4,8,0.0,0,94
SHUL_HUAL_KNKO,4,9,0.0,0,32
SHUL_HUAL_NDHU,0,4,0.0,0,23
SHUL_HUAL_NDHU,0,5,0.0,0,29
SHUL_HUAL_NDHU,0,6,0.0,0,22
SHUL_HUAL_NDHU,0,7,0.0,0,58
SHUL_HUAL_NDHU,0,8,0.0,0,63
SHUL_HUAL_NDHU,0,9,0.0,0,22
SHUL_HUAL_NDHU,1,4,0.0196078431372549,1,50
SHUL_HUAL_NDHU,1,5,0.0,0,53
SHUL_HUAL_NDHU,1,6,0.0,0,48
SHUL_HUAL_NDHU,1,7,0.0,0,24
SHUL_HUAL_NDHU,1,8,0.0,0,15
SHUL_HUAL_NDHU,1,9,0.0,0,57
SHUL_HUAL_NDHU,2,4,0.0,0,24
SHUL_HUAL_NDHU,2,5,0.0,0,20
SHUL_HUAL_NDHU,2,6,0.0,0,53
SHUL_HUAL_NDHU,2,7,0.0,0,68
SHUL_HUAL_NDHU,2,8,0.0,0,38
SHUL_HUAL_NDHU,2,9,0.0,0,27
SHUL_HUAL_NDHU,3,4,0.0,0,31
SHUL_HUAL_NDHU,3,5,0.0,0,58
SHUL_HUAL_NDHU,3,6,0.0,0,37
SHUL_HUAL_NDHU,3,7,0.0,0,17
SHUL_HUAL_NDHU,3,8,0.0,0,33
SHUL_HUAL_NDHU,3,9,0.0,0,9
SHUL_HUAL_NDHU,4,4,0.0,0,60
SHUL_HUAL_NDHU,4,5,0.0,0,22
SHUL_HUAL_NDHU,4,6,0.0,0,19
SHUL_HUAL_NDHU,4,7,0.0,0,54
SHUL_HUAL_NDHU,4,8,0.0,0,43
SHUL_HUAL_NDHU,4,9,0.0,0,21
SHUL_HUAL_SCHN,0,4,0.0,0,57
SHUL_HUAL_SCHN,0,5,0.0,0,48
SHUL_HUAL_SCHN,0,6,0.0,0,59
SHUL_HUAL_SCHN,0,7,0.0,0,97
SHUL_HUAL_SCHN,0,8,0.0,0,72
SHUL_HUAL_SCHN,0,9,0.0,0,40
SHUL_HUAL_SCHN,1,4,0.015625,1,63
SHUL_HUAL_SCHN,1,5,0.0,0,80
SHUL_HUAL_SCHN,1,6,0.0,0,73
SHUL_HUAL_SCHN,1,7,0.0,0,45
SHUL_HUAL_SCHN,1,8,0.0,0,37
SHUL_HUAL_SCHN,1,9,0.0,0,70
SHUL_HUAL_SCHN,2,4,0.0,0,39
SHUL_HUAL_SCHN,2,5,0.0,0,37
SHUL_HUAL_SCHN,2,6,0.0,0,62
SHUL_HUAL_SCHN,2,7,0.0,0,86
SHUL_HUAL_SCHN,2,8,0.0,0,64
SHUL_HUAL_SCHN,2,9,0.0,0,44
SHUL_HUAL_SCHN,3,4,0.0,0,51
SHUL_HUAL_SCHN,3,5,0.0,0,72
SHUL_HUAL_SCHN,3,6,0.0,0,63
SHUL_HUAL_SCHN,3,7,0.0,0,19
SHUL_HUAL_SCHN,3,8,0.0,0,48
SHUL_HUAL_SCHN,3,9,0.0,0,16
SHUL_HUAL_SCHN,4,4,0.0,0,79
SHUL_HUAL_SCHN,4,5,0.0,0,35
SHUL_HUAL_SCHN,4,6,0.0,0,34
SHUL_HUAL_SCHN,4,7,0.0,0,78
SHUL_HUAL_SCHN,4,8,0.0,0,66
SHUL_HUAL_SCHN,4,9,0.0,0,31
SHUL_HUAL_SICH,0,4,0.0,0,46
SHUL_HUAL_SICH,0,5,0.0,0,39
SHUL_HUAL_SICH,0,6,0.0,0,38
SHUL_HUAL_SICH,0,7,0.0,0,82
SHUL_HUAL_SICH,0,8,0.0,0,70
SHUL_HUAL_SICH,0,9,0.0,0,32
SHUL_HUAL_SICH,1,4,0.02,1,49
SHUL_HUAL_SICH,1,5,0.0,0,64
SHUL_HUAL_SICH,1,6,0.0,0,63
SHUL_HUAL_SICH,1,7,0.0,0,28
SHUL_HUAL_SICH,1,8,0.0,0,23
SHUL_HUAL_SICH,1,9,0.0,0,65
SHUL_HUAL_SICH,2,4,0.0,0,33
SHUL_HUAL_SICH,2,5,0.0,0,29
SHUL_HUAL_SICH,2,6,0.0,0,62
SHUL_HUAL_SICH,2,7,0.0,0,75
SHUL_HUAL_SICH,2,8,0.0,0,57
SHUL_HUAL_SICH,2,9,0.0,0,38
SHUL_HUAL_SICH,3,4,0.0,0,41
SHUL_HUAL_SICH,3,5,0.0,0,67
SHUL_HUAL_SICH,3,6,0.0,0,56
SHUL_HUAL_SICH,3,7,0.0,0,18
SHUL_HUAL_SICH,3,8,0.0,0,51
SHUL_HUAL_SICH,3,9,0.0,0,14
SHUL_HUAL_SICH,4,4,0.0,0,80
SHUL_HUAL_SICH,4,5,0.0,0,34
SHUL_HUAL_SICH,4,6,0.0,0,29
SHUL_HUAL_SICH,4,7,0.0,0,71
SHUL_HUAL_SICH,4,8,0.0,0,59
SHUL_HUAL_SICH,4,9,0.0,0,31
SHUL_HUAL_SLIN,0,4,0.0,0,37
SHUL_HUAL_SLIN,0,5,0.0,0,36
SHUL_HUAL_SLIN,0,6,0.0,0,26
SHUL_HUAL_SLIN,0,7,0.0,0,69
SHUL_HUAL_SLIN,0,8,0.0,0,79
SHUL_HUAL_SLIN,0,9,0.0,0,36
SHUL_HUAL_SLIN,1,4,0.017857142857142856,1,55
SHUL_HUAL_SLIN,1,5,0.0,0,64
SHUL_HUAL_SLIN,1,6,0.0,0,54
SHUL_HUAL_SLIN,1,7,0.0,0,29
SHUL_HUAL_SLIN,1,8,0.0,0,18
SHUL_HUAL_SLIN,1,9,0.0,0,69
SHUL_HUAL_SLIN,2,4,0.0,0,25
SHUL_HUAL_SLIN,2,5,0.0,0,19
SHUL_HUAL_SLIN,2,6,0.0,0,54
SHUL_HUAL_SLIN,2,7,0.0,0,60
SHUL_HUAL_SLIN,2,8,0.0,0,57
SHUL_HUAL_SLIN,2,9,0.0,0,32
SHUL_HUAL_SLIN,3,4,0.0,0,41
SHUL_HUAL_SLIN,3,5,0.0,0,60
SHUL_HUAL_SLIN,3,6,0.0,0,61
SHUL_HUAL_SLIN,3,7,0.0,0,20
SHUL_HUAL_SLIN,3,8,0.0,0,39
SHUL_HUAL_SLIN,3,9,0.0,0,8
SHUL_HUAL_SLIN,4,4,0.0,0,70
SHUL_HUAL_SLIN,4,5,0.0,0,30
SHUL_HUAL_SLIN,4,6,0.0,0,21
SHUL_HUAL_SLIN,4,7,0.0,0,65
SHUL_HUAL_SLIN,4,8,0.0,0,43
SHUL_HUAL_SLIN,4,9,0.0,0,26
SHUL_HUAL_SOFN,0,4,0.0,0,54
SHUL_HUAL_SOFN,0,5,0.0,0,42
SHUL_HUAL_SOFN,0,6,0.0,0,46
SHUL_HUAL_SOFN,0,7,0.0,0,88
SHUL_HUAL_SOFN,0,8,0.0,0,69
SHUL_HUAL_SOFN,0,9,0.0,0,37
SHUL_HUAL_SOFN,1,4,0.03508771929824561,2,55
SHUL_HUAL_SOFN,1,5,0.0,0,78
SHUL_HUAL_SOFN,1,6,0.0,0,80
SHUL_HUAL_SOFN,1,7,0.0,0,47
SHUL_HUAL_SOFN,1,8,0.0,0,32
SHUL_HUAL_SOFN,1,9,0.0,0,69
SHUL_HUAL_SOFN,2,4,0.0,0,37
SHUL_HUAL_SOFN,2,5,0.0,0,32
SHUL_HUAL_SOFN,2,6,0.0,0,73
SHUL_HUAL_SOFN,2,7,0.0,0,88
SHUL_HUAL_SOFN,2,8,0.0,0,73
SHUL_HUAL_SOFN,2,9,0.0,0,50
SHUL_HUAL_SOFN,3,4,0.0,0,55
SHUL_HUAL_SOFN,3,5,0.0,0,75
SHUL_HUAL_SOFN,3,6,0.0,0,66
SHUL_HUAL_SOFN,3,7,0.0,0,32
SHUL_HUAL_SOFN,3,8,0.0,0,54
SHUL_HUAL_SOFN,3,9,0.0,0,11
SHUL_HUAL_SOFN,4,4,0.0,0,87
SHUL_HUAL_SOFN,4,5,0.0,0,39
SHUL_HUAL_SOFN,4,6,0.0,0,39
SHUL_HUAL_SOFN,4,7,0.0,0,86
SHUL_HUAL_SOFN,4,8,0.0,0,66
SHUL_HUAL_SOFN,4,9,0.0,0,35
SHUL_HUAL_TUNM,0,4,0.0,0,22
SHUL_HUAL_TUNM,0,5,0.0,0,32
SHUL_HUAL_TUNM,0,6,0.0,0,23
SHUL_HUAL_TUNM,0,7,0.0,0,60
SHUL_HUAL_TUNM,0,8,0.0,0,66
SHUL_HUAL_TUNM,0,9,0.0,0,28
SHUL_HUAL_TUNM,1,4,0.021739130434782608,1,45
SHUL_HUAL_TUNM,1,5,0.0,0,56
SHUL_HUAL_TUNM,1,6,0.0,0,46
SHUL_HUAL_TUNM,1,7,0.0,0,25
SHUL_HUAL_TUNM,1,8,0.0,0,17
SHUL_HUAL_TUNM,1,9,0.0,0,59
SHUL_HUAL_TUNM,2,4,0.0,0,28
SHUL_HUAL_TUNM,2,5,0.0,0,21
SHUL_HUAL_TUNM,2,6,0.0,0,51
SHUL_HUAL_TUNM,2,7,0.0,0,55
SHUL_HUAL_TUNM,2,8,0.0,0,52
SHUL_HUAL_TUNM,2,9,0.0,0,29
SHUL_HUAL_TUNM,3,4,0.0,0,34
SHUL_HUAL_TUNM,3,5,0.0,0,56
SHUL_HUAL_TUNM,3,6,0.0,0,56
SHUL_HUAL_TUNM,3,7,0.0,0,16
SHUL_HUAL_TUNM,3,8,0.0,0,41
SHUL_HUAL_TUNM,3,9,0.0,0,9
SHUL_HUAL_TUNM,4,4,0.0,0,64
SHUL_HUAL_TUNM,4,5,0.0,0,24
SHUL_HUAL_TUNM,4,6,0.0,0,20
SHUL_HUAL_TUNM,4,7,0.0,0,60
SHUL_HUAL_TUNM,4,8,0.0,0,40
SHUL_HUAL_TUNM,4,9,0.0,0,24
SHUL_HUAL_WARO,0,4,0.0,0,33
SHUL_HUAL_WARO,0,5,0.0,0,34
SHUL_HUAL_WARO,0,6,0.0,0,34
SHUL_HUAL_WARO,0,7,0.0,0,61
SHUL_HUAL_WARO,0,8,0.0,0,82
SHUL_HUAL_WARO,0,9,0.0,0,30
SHUL_HUAL_WARO,1,4,0.016129032258064516,1,61
SHUL_HUAL_WARO,1,5,0.0,0,67
SHUL_HUAL_WARO,1,6,0.0,0,56
SHUL_HUAL_WARO,1,7,0.0,0,32
SHUL_HUAL_WARO,1,8,0.0,0,15
SHUL_HUAL_WARO,1,9,0.0,0,67
SHUL_HUAL_WARO,2,4,0.0,0,28
SHUL_HUAL_WARO,2,5,0.0,0,25
SHUL_HUAL_WARO,2,6,0.0,0,61
SHUL_HUAL_WARO,2,7,0.0,0,69
SHUL_HUAL_WARO,2,8,0.0,0,51
SHUL_HUAL_WARO,2,9,0.0,0,31
SHUL_HUAL_WARO,3,4,0.0,0,45
SHUL_HUAL_WARO,3,5,0.0,0,61
SHUL_HUAL_WARO,3,6,0.0,0,46
SHUL_HUAL_WARO,3,7,0.0,0,20
SHUL_HUAL_WARO,3,8,0.0,0,39
SHUL_HUAL_WARO,3,9,0.0,0,10
SHUL_HUAL_WARO,4,4,0.0,0,74
SHUL_HUAL_WARO,4,5,0.0,0,31
SHUL_HUAL_WARO,4,6,0.0,0,20
SHUL_HUAL_WARO,4,7,0.0,0,65
SHUL_HUAL_WARO,4,8,0.0,0,44
SHUL_HUAL_WARO,4,9,0.0,0,29
SHUL_HUAL_YENL,0,4,0.0,0,36
SHUL_HUAL_YENL,0,5,0.0,0,33
SHUL_HUAL_YENL,0,6,0.0,0,37
SHUL_HUAL_YENL,0,7,0.0,0,93
SHUL_HUAL_YENL,0,8,0.0,0,67
SHUL_HUAL_YENL,0,9,0.0,0,27
SHUL_HUAL_YENL,1,4,0.047619047619047616,2,40
SHUL_HUAL_YENL,1,5,0.0,0,65
SHUL_HUAL_YENL,1,6,0.0,0,66
SHUL_HUAL_YENL,1,7,0.0,0,38
SHUL_HUAL_YENL,1,8,0.0,0,28
SHUL_HUAL_YENL,1,9,0.0,0,64
SHUL_HUAL_YENL,2,4,0.03125,1,31
SHUL_HUAL_YENL,2,5,0.0,0,31
SHUL_HUAL_YENL,2,6,0.0,0,68
SHUL_HUAL_YENL,2,7,0.0,0,79
SHUL_HUAL_YENL,2,8,0.0,0,58
SHUL_HUAL_YENL,2,9,0.0,0,49
SHUL_HUAL_YENL,3,4,0.0,0,44
SHUL_HUAL_YENL,3,5,0.0,0,61
SHUL_HUAL_YENL,3,6,0.0,0,54
SHUL_HUAL_YENL,3,7,0.0,0,23
SHUL_HUAL_YENL,3,8,0.0,0,44
SHUL_HUAL_YENL,3,9,0.0,0,16
SHUL_HUAL_YENL,4,4,0.0,0,75
SHUL_HUAL_YENL,4,5,0.0,0,39
SHUL_HUAL_YENL,4,6,0.0,0,36
SHUL_HUAL_YENL,4,7,0.0,0,76
SHUL_HUAL_YENL,4,8,0.0,0,65
SHUL_HUAL_YENL,4,9,0.0,0,24
SHUL_JPEI,0,4,0.0,0,53
SHUL_JPEI,0,5,0.0,0,66
SHUL_JPEI,0,6,0.0,0,8
SHUL_JPEI,0,7,0.0,0,37
SHUL_JPEI,0,8,0.0,0,78
SHUL_JPEI,0,9,0.0,0,52
SHUL_JPEI,1,4,0.02857142857142857,1,34
SHUL_JPEI,1,5,0.0,0,41
SHUL_JPEI,1,6,0.0,0,80
SHUL_JPEI,1,7,0.0,0,25
SHUL_JPEI,1,8,0.0,0,31
SHUL_JPEI,1,9,0.0,0,52
SHUL_JPEI,2,4,0.07692307692307693,4,48
SHUL_JPEI,2,5,0.0,0,70
SHUL_JPEI,2,6,0.0,0,44
SHUL_JPEI,2,7,0.0,0,38
SHUL_JPEI,2,8,0.0,0,23
SHUL_JPEI,2,9,0.0,0,30
SHUL_JPEI,3,4,0.03225806451612903,2,60
SHUL_JPEI,3,5,0.025,1,39
SHUL_JPEI,3,6,0.0,0,50
SHUL_JPEI,3,7,0.0,0,25
SHUL_JPEI,3,8,0.0,0,27
SHUL_JPEI,3,9,0.0,0,80
SHUL_JPEI,4,4,0.0,0,67
SHUL_JPEI,4,5,0.0,0,28
SHUL_JPEI,4,6,0.0,0,20
SHUL_JPEI,4,7,0.0,0,48
SHUL_JPEI,4,8,0.0,0,18
SHUL_JPEI,4,9,0.0,0,56
SHUL_JPEI_JSU2,0,4,0.0,0,12
SHUL_JPEI_JSU2,0,5,0.0,0,11
SHUL_JPEI_JSU2,0,6,0.0,0,11
SHUL_JPEI_JSU2,0,7,0.0,0,54
SHUL_JPEI_JSU2,0,8,0.0,0,82
SHUL_JPEI_JSU2,0,9,0.0,0,10
SHUL_JPEI_JSU2,1,4,0.037037037037037035,1,26
SHUL_JPEI_JSU2,1,5,0.0,0,41
SHUL_JPEI_JSU2,1,6,0.0,0,39
SHUL_JPEI_JSU2,1,7,0.0,0,24
SHUL_JPEI_JSU2,1,8,0.0,0,23
SHUL_JPEI_JSU2,1,9,0.0,0,34
SHUL_JPEI_JSU2,2,4,0.0,0,12
SHUL_JPEI_JSU2,2,5,0.0,0,19
SHUL_JPEI_JSU2,2,6,0.0,0,25
SHUL_JPEI_JSU2,2,7,0.0,0,41
SHUL_JPEI_JSU2,2,8,0.0,0,13
SHUL_JPEI_JSU2,2,9,0.0,0,14
SHUL_JPEI_JSU2,3,4,0.07142857142857142,2,26
SHUL_JPEI_JSU2,3,5,0.0,0,45
SHUL_JPEI_JSU2,3,6,0.0,0,22
SHUL_JPEI_JSU2,3,7,0.0,0,10
SHUL_JPEI_JSU2,3,8,0.0,0,24
SHUL_JPEI_JSU2,3,9,0.0,0,22
SHUL_JPEI_JSU2,4,4,0.0,0,17
SHUL_JPEI_JSU2,4,5,0.0,0,6
SHUL_JPEI_JSU2,4,6,0.0,0,12
SHUL_JPEI_JSU2,4,7,0.0,0,35
SHUL_JPEI_JSU2,4,8,0.0,0,21
SHUL_JPEI_JSU2,4,9,0.0,0,8
SHUL_JPEI_KNKO,0,4,0.05660377358490566,3,50
SHUL_JPEI_KNKO,0,5,0.0,0,29
SHUL_JPEI_KNKO,0,6,0.0,0,28
SHUL_JPEI_KNKO,0,7,0.0,0,71
SHUL_JPEI_KNKO,0,8,0.0,0,68
SHUL_JPEI_KNKO,0,9,0.0,0,41
SHUL_JPEI_KNKO,1,4,0.03529411764705882,3,82
SHUL_JPEI_KNKO,1,5,0.0,0,102
SHUL_JPEI_KNKO,1,6,0.0,0,75
SHUL_JPEI_KNKO,1,7,0.0,0,57
SHUL_JPEI_KNKO,1,8,0.0,0,34
SHUL_JPEI_KNKO,1,9,0.0,0,83
SHUL_JPEI_KNKO,2,4,0.0,0,27
SHUL_JPEI_KNKO,2,5,0.0,0,51
SHUL_JPEI_KNKO,2,6,0.0,0,57
SHUL_JPEI_KNKO,2,7,0.0,0,78
SHUL_JPEI_KNKO,2,8,0.0,0,52
SHUL_JPEI_KNKO,2,9,0.0,0,52
SHUL_JPEI_KNKO,3,4,0.02127659574468085,1,46
SHUL_JPEI_KNKO,3,5,0.011904761904761904,1,83
SHUL_JPEI_KNKO,3,6,0.0,0,50
SHUL_JPEI_KNKO,3,7,0.0,0,27
SHUL_JPEI_KNKO,3,8,0.0,0,42
SHUL_JPEI_KNKO,3,9,0.0,0,31
SHUL_JPEI_KNKO,4,4,0.0,0,50
SHUL_JPEI_KNKO,4,5,0.0,0,20
SHUL_JPEI_KNKO,4,6,0.0,0,49
SHUL_JPEI_KNKO,4,7,0.0,0,77
SHUL_JPEI_KNKO,4,8,0.0,0,78
SHUL_JPEI_KNKO,4,9,0.0,0,35
SHUL_JPEI_NDHU,0,4,0.0,0,22
SHUL_JPEI_NDHU,0,5,0.0,0,25
SHUL_JPEI_NDHU,0,6,0.0,0,22
SHUL_JPEI_NDHU,0,7,0.0,0,64
SHUL_JPEI_NDHU,0,8,0.0,0,68
SHUL_JPEI_NDHU,0,9,0.0,0,15
SHUL_JPEI_NDHU,1,4,0.06451612903225806,2,29
SHUL_JPEI_NDHU,1,5,0.0,0,57
SHUL_JPEI_NDHU,1,6,0.0,0,53
SHUL_JPEI_NDHU,1,7,0.0,0,27
SHUL_JPEI_NDHU,1,8,0.0,0,23
SHUL_JPEI_NDHU,1,9,0.0,0,50
SHUL_JPEI_NDHU,2,4,0.0,0,19
SHUL_JPEI_NDHU,2,5,0.0,0,18
SHUL_JPEI_NDHU,2,6,0.0,0,11
SHUL_JPEI_NDHU,2,7,0.0,0,44
SHUL_JPEI_NDHU,2,8,0.0,0,13
SHUL_JPEI_NDHU,2,9,0.0,0,14
SHUL_JPEI_NDHU,3,4,0.02631578947368421,1,37
SHUL_JPEI_NDHU,3,5,0.0,0,54
SHUL_JPEI_NDHU,3,6,0.0,0,25
SHUL_JPEI_NDHU,3,7,0.0,0,15
SHUL_JPEI_NDHU,3,8,0.0,0,41
SHUL_JPEI_NDHU,3,9,0.0,0,34
SHUL_JPEI_NDHU,4,4,0.0,0,21
SHUL_JPEI_NDHU,4,5,0.0,0,7
SHUL_JPEI_NDHU,4,6,0.0,0,20
SHUL_JPEI_NDHU,4,7,0.0,0,48
SHUL_JPEI_NDHU,4,8,0.0,0,33
SHUL_JPEI_NDHU,4,9,0.0,0,13
SHUL_JPEI_SCHN,0,4,0.0,0,38
SHUL_JPEI_SCHN,0,5,0.0,0,38
SHUL_JPEI_SCHN,0,6,0.0,0,39
SHUL_JPEI_SCHN,0,7,0.0,0,91
SHUL_JPEI_SCHN,0,8,0.0,0,114
SHUL_JPEI_SCHN,0,9,0.0,0,32
SHUL_JPEI_SCHN,1,4,0.05084745762711865,3,56
SHUL_JPEI_SCHN,1,5,0.0,0,81
SHUL_JPEI_SCHN,1,6,0.0,0,63
SHUL_JPEI_SCHN,1,7,0.0,0,47
SHUL_JPEI_SCHN,1,8,0.0,0,28
SHUL_JPEI_SCHN,1,9,0.0,0,83
SHUL_JPEI_SCHN,2,4,0.0,0,33
SHUL_JPEI_SCHN,2,5,0.0,0,51
SHUL_JPEI_SCHN,2,6,0.0,0,19
SHUL_JPEI_SCHN,2,7,0.0,0,67
SHUL_JPEI_SCHN,2,8,0.0,0,33
SHUL_JPEI_SCHN,2,9,0.0,0,33
SHUL_JPEI_SCHN,3,4,0.029850746268656716,2,65
SHUL_JPEI_SCHN,3,5,0.0,0,67
SHUL_JPEI_SCHN,3,6,0.0,0,49
SHUL_JPEI_SCHN,3,7,0.0,0,25
SHUL_JPEI_SCHN,3,8,0.0,0,32
SHUL_JPEI_SCHN,3,9,0.0,0,37
SHUL_JPEI_SCHN,4,4,0.0,0,30
SHUL_JPEI_SCHN,4,5,0.0,0,6
SHUL_JPEI_SCHN,4,6,0.0,0,32
SHUL_JPEI_SCHN,4,7,0.0,0,70
SHUL_JPEI_SCHN,4,8,0.0,0,60
SHUL_JPEI_SCHN,4,9,0.0,0,15
SHUL_JPEI_SICH,0,4,0.0,0,35
SHUL_JPEI_SICH,0,5,0.0,0,40
SHUL_JPEI_SICH,0,6,0.0,0,36
SHUL_JPEI_SICH,0,7,0.0,0,70
SHUL_JPEI_SICH,0,8,0.0,0,107
SHUL_JPEI_SICH,0,9,0.0,0,19
SHUL_JPEI_SICH,1,4,0.05357142857142857,3,53
SHUL_JPEI_SICH,1,5,0.0,0,65
SHUL_JPEI_SICH,1,6,0.0,0,56
SHUL_JPEI_SICH,1,7,0.0,0,42
SHUL_JPEI_SICH,1,8,0.0,0,25
SHUL_JPEI_SICH,1,9,0.0,0,75
SHUL_JPEI_SICH,2,4,0.0,0,33
SHUL_JPEI_SICH,2,5,0.0,0,45
SHUL_JPEI_SICH,2,6,0.0,0,26
SHUL_JPEI_SICH,2,7,0.0,0,72
SHUL_JPEI_SICH,2,8,0.0,0,25
SHUL_JPEI_SICH,2,9,0.0,0,35
SHUL_JPEI_SICH,3,4,0.03076923076923077,2,63
SHUL_JPEI_SICH,3,5,0.0,0,71
SHUL_JPEI_SICH,3,6,0.0,0,43
SHUL_JPEI_SICH,3,7,0.0,0,27
SHUL_JPEI_SICH,3,8,0.0,0,50
SHUL_JPEI_SICH,3,9,0.0,0,37
SHUL_JPEI_SICH,4,4,0.0,0,25
SHUL_JPEI_SICH,4,5,0.0,0,10
SHUL_JPEI_SICH,4,6,0.0,0,33
SHUL_JPEI_SICH,4,7,0.0,0,65
SHUL_JPEI_SICH,4,8,0.0,0,60
SHUL_JPEI_SICH,4,9,0.0,0,16
SHUL_JPEI_SLIN,0,4,0.0,0,33
SHUL_JPEI_SLIN,0,5,0.0,0,39
SHUL_JPEI_SLIN,0,6,0.0,0,36
SHUL_JPEI_SLIN,0,7,0.0,0,68
SHUL_JPEI_SLIN,0,8,0.0,0,101
SHUL_JPEI_SLIN,0,9,0.0,0,24
SHUL_JPEI_SLIN,1,4,0.11428571428571428,4,31
SHUL_JPEI_SLIN,1,5,0.0,0,67
SHUL_JPEI_SLIN,1,6,0.0,0,55
SHUL_JPEI_SLIN,1,7,0.0,0,32
SHUL_JPEI_SLIN,1,8,0.0,0,18
SHUL_JPEI_SLIN,1,9,0.0,0,47
SHUL_JPEI_SLIN,2,4,0.0,0,31
SHUL_JPEI_SLIN,2,5,0.0,0,20
SHUL_JPEI_SLIN,2,6,0.0,0,15
SHUL_JPEI_SLIN,2,7,0.0,0,44
SHUL_JPEI_SLIN,2,8,0.0,0,12
SHUL_JPEI_SLIN,2,9,0.0,0,15
SHUL_JPEI_SLIN,3,4,0.044444444444444446,2,43
SHUL_JPEI_SLIN,3,5,0.0,0,48
SHUL_JPEI_SLIN,3,6,0.0,0,23
SHUL_JPEI_SLIN,3,7,0.0,0,19
SHUL_JPEI_SLIN,3,8,0.0,0,45
SHUL_JPEI_SLIN,3,9,0.0,0,31
SHUL_JPEI_SLIN,4,4,0.0,0,26
SHUL_JPEI_SLIN,4,5,0.0,0,8
SHUL_JPEI_SLIN,4,6,0.0,0,18
SHUL_JPEI_SLIN,4,7,0.0,0,55
SHUL_JPEI_SLIN,4,8,0.0,0,39
SHUL_JPEI_SLIN,4,9,0.0,0,11
SHUL_JPEI_SOFN,0,4,0.0,0,26
SHUL_JPEI_SOFN,0,5,0.0,0,30
SHUL_JPEI_SOFN,0,6,0.0,0,36
SHUL_JPEI_SOFN,0,7,0.0,0,68
SHUL_JPEI_SOFN,0,8,0.0,0,99
SHUL_JPEI_SOFN,0,9,0.0,0,18
SHUL_JPEI_SOFN,1,4,0.06666666666666667,3,42
SHUL_JPEI_SOFN,1,5,0.0,0,52
SHUL_JPEI_SOFN,1,6,0.0,0,48
SHUL_JPEI_SOFN,1,7,0.0,0,33
SHUL_JPEI_SOFN,1,8,0.0,0,19
SHUL_JPEI_SOFN,1,9,0.0,0,66
SHUL_JPEI_SOFN,2,4,0.0,0,42
SHUL_JPEI_SOFN,2,5,0.0,0,25
SHUL_JPEI_SOFN,2,6,0.0,0,19
SHUL_JPEI_SOFN,2,7,0.0,0,57
SHUL_JPEI_SOFN,2,8,0.0,0,24
SHUL_JPEI_SOFN,2,9,0.0,0,24
SHUL_JPEI_SOFN,3,4,0.0425531914893617,2,45
SHUL_JPEI_SOFN,3,5,0.0,0,65
SHUL_JPEI_SOFN,3,6,0.0,0,39
SHUL_JPEI_SOFN,3,7,0.0,0,18
SHUL_JPEI_SOFN,3,8,0.0,0,32
SHUL_JPEI_SOFN,3,9,0.0,0,39
SHUL_JPEI_SOFN,4,4,0.0,0,28
SHUL_JPEI_SOFN,4,5,0.0,0,5
SHUL_JPEI_SOFN,4,6,0.0,0,23
SHUL_JPEI_SOFN,4,7,0.0,0,58
SHUL_JPEI_SOFN,4,8,0.0,0,45
SHUL_JPEI_SOFN,4,9,0.0,0,14
SHUL_JPEI_TUNM,0,4,0.0,0,22
SHUL_JPEI_TUNM,0,5,0.0,0,29
SHUL_JPEI_TUNM,0,6,0.0,0,25
SHUL_JPEI_TUNM,0,7,0.0,0,52
SHUL_JPEI_TUNM,0,8,0.0,0,91
SHUL_JPEI_TUNM,0,9,0.0,0,19
SHUL_JPEI_TUNM,1,4,0.1,3,27
SHUL_JPEI_TUNM,1,5,0.0,0,66
SHUL_JPEI_TUNM,1,6,0.0,0,46
SHUL_JPEI_TUNM,1,7,0.0,0,18
SHUL_JPEI_TUNM,1,8,0.0,0,19
SHUL_JPEI_TUNM,1,9,0.0,0,41
SHUL_JPEI_TUNM,2,4,0.0,0,24
SHUL_JPEI_TUNM,2,5,0.0,0,19
SHUL_JPEI_TUNM,2,6,0.0,0,10
SHUL_JPEI_TUNM,2,7,0.0,0,42
SHUL_JPEI_TUNM,2,8,0.0,0,12
SHUL_JPEI_TUNM,2,9,0.0,0,13
SHUL_JPEI_TUNM,3,4,0.05555555555555555,2,34
SHUL_JPEI_TUNM,3,5,0.0,0,49
SHUL_JPEI_TUNM,3,6,0.0,0,23
SHUL_JPEI_TUNM,3,7,0.0,0,11
SHUL_JPEI_TUNM,3,8,0.0,0,43
SHUL_JPEI_TUNM,3,9,0.0,0,27
SHUL_JPEI_TUNM,4,4,0.0,0,24
SHUL_JPEI_TUNM,4,5,0.0,0,6
SHUL_JPEI_TUNM,4,6,0.0,0,16
SHUL_JPEI_TUNM,4,7,0.0,0,40
SHUL_JPEI_TUNM,4,8,0.0,0,34
SHUL_JPEI_TUNM,4,9,0.0,0,11
